Date,SolRad,Precip,LightningAct,LightningDist,WindDir,WindSpeed,GustSpeed,AirTemp,VaporPr,AtmosPr,XLevel,YLevel,MaxPrecip,RHSensorTemp,VPD,BatPct,BatVolt,RefPr,LogTemp
1/10/22 1:15,0,0,0,0,289,3.54,8.65,-5.5,0.346,98.68,-0.1,0.6,0,-5.1,0.06,100,9319,98.2,-5.9
1/10/22 1:30,0,0,0,0,284,4.65,8.86,-5.8,0.35,98.68,0.3,0.8,0,-5.4,0.05,100,9324,98.19,-6.1
1/10/22 1:45,0,0,0,0,277,6.25,10.58,-5.9,0.343,98.69,-0.3,0.1,0,-5.7,0.05,100,9327,98.18,-6.4
1/10/22 2:00,0,0,0,0,277,5.43,11.2,-5.8,0.331,98.69,0,0.6,0,-5.7,0.07,100,9330,98.18,-6.6
1/10/22 2:15,0,0,0,0,278,6.67,11.98,-5.9,0.319,98.73,-0.4,0.3,0,-5.8,0.08,100,9332,98.2,-6.7
1/10/22 2:30,0,0,0,0,280,5.67,10.45,-6.1,0.32,98.76,-0.1,0.5,0,-5.9,0.07,100,9332,98.24,-6.9
1/10/22 2:45,0,0,0,0,277,7.21,15.18,-6.3,0.31,98.76,-0.8,0.4,0,-6.1,0.07,100,9328,98.24,-7
1/10/22 3:00,0,0,0,0,274,5.93,11.94,-6.6,0.31,98.78,0.2,0.7,0,-6.4,0.06,100,9326,98.25,-7.3
1/10/22 3:15,0,0,0,0,279,5.97,13.51,-6.4,0.31,98.78,0.3,0.4,0,-6.5,0.07,100,9326,98.25,-7.4
1/10/22 3:30,0,0,0,0,272,5.85,11.96,-6.4,0.3,98.78,-0.4,0.7,0,-6.4,0.08,100,9320,98.25,-7.4
1/10/22 3:45,0,0,0,0,276,5.5,9.58,-6.8,0.3,98.78,0.5,0.5,0,-6.6,0.07,100,9321,98.25,-7.6
1/10/22 4:00,0,0,0,0,274,6.08,11.87,-6.6,0.297,98.78,0,0.6,0,-6.6,0.08,100,9324,98.25,-7.7
1/10/22 4:15,0,0,0,0,275,6.81,11.36,-6.6,0.29,98.78,-0.8,0.1,0,-6.7,0.08,100,9320,98.24,-7.8
1/10/22 4:30,0,0,0,0,272,7.26,13.7,-6.7,0.283,98.75,-0.8,0.3,0,-6.7,0.09,100,9312,98.21,-7.8
1/10/22 4:45,0,0,0,0,276,7.3,13.17,-6.9,0.273,98.75,-0.2,0.5,0,-6.8,0.09,100,9314,98.21,-8
1/10/22 5:00,0,0,0,0,276,7.4,11.57,-7,0.267,98.77,0.7,0.9,0,-7,0.09,100,9312,98.22,-8.2
1/10/22 5:15,0,0,0,0,276,6.4,12.5,-7,0.26,98.77,0,0.8,0,-7.1,0.1,100,9305,98.23,-8.2
1/10/22 5:30,0,0,0,0,274,6.44,11.59,-7,0.26,98.77,0.2,0.3,0,-7,0.1,100,9304,98.23,-8.2
1/10/22 5:45,0,0,0,0,270,7.23,12.84,-7.2,0.26,98.78,0.1,0.5,0,-7.1,0.1,100,9305,98.24,-8.2
1/10/22 6:00,0,0,0,0,270,7.2,13.72,-7.4,0.252,98.79,-0.1,0.6,0,-7.4,0.1,100,9307,98.25,-8.4
1/10/22 6:15,0,0,0,0,272,7.34,14.01,-7.5,0.245,98.79,0,0.4,0,-7.6,0.1,100,9305,98.25,-8.5
1/10/22 6:30,0,0,0,0,273,6.87,14.82,-7.8,0.24,98.8,-0.5,0.6,0,-7.6,0.1,100,9304,98.26,-8.6
1/10/22 6:45,0,0,0,0,269,7.11,15.84,-7.8,0.24,98.82,0,0.4,0,-7.6,0.1,100,9298,98.26,-8.8
1/10/22 7:00,0,0,0,0,271,6.16,11.71,-7.9,0.23,98.84,-0.2,0.9,0,-7.8,0.11,100,9297,98.27,-9
1/10/22 7:15,0,0,0,0,271,6,11.34,-7.9,0.23,98.84,0,0.3,0,-7.9,0.11,100,9285,98.27,-9
1/10/22 7:30,1.1,0,0,0,272,6.42,11.72,-8.1,0.23,98.84,0.4,0.5,0,-8,0.1,100,9289,98.27,-9.2
1/10/22 7:45,9.1,0,0,0,266,6.56,11.44,-8.3,0.227,98.85,0,0.5,0,-8.2,0.1,100,9287,98.27,-9.5
1/10/22 8:00,44,0,0,0,269,6.78,12.35,-8.3,0.229,98.84,0,0.8,0,-7.9,0.1,100,9288,98.26,-9.5
1/10/22 8:15,75.2,0,0,0,269,6.44,11.37,-8.2,0.23,98.83,-1.1,0.4,0,-7.4,0.1,100,9279,98.28,-9.4
1/10/22 8:30,84.8,0,0,0,269,5.53,10.65,-8.4,0.231,98.85,-0.3,0.7,0,-7.1,0.09,100,9281,98.29,-9.4
1/10/22 8:45,129,0,0,0,270,6.01,10.5,-8.2,0.24,98.85,0.1,0.8,0,-6.3,0.09,100,9281,98.3,-9.2
1/10/22 9:00,159.9,0,0,0,269,5.98,11.18,-8,0.24,98.84,0.6,0.6,0,-5.6,0.09,100,9284,98.3,-8.8
1/10/22 9:15,177.8,0,0,0,271,6.21,11.21,-7.8,0.24,98.8,-0.3,1.2,0,-5,0.1,100,9275,98.29,-8.3
1/10/22 9:30,194.9,0,0,0,274,6.88,11.27,-7.6,0.24,98.79,-1,0.5,0,-4.7,0.11,100,9282,98.29,-7.8
1/10/22 9:45,237.9,0,0,0,275,7.2,12.13,-7.4,0.235,98.79,0.4,0.9,0,-4.5,0.11,100,9288,98.3,-7.4
1/10/22 10:00,278.5,0,0,0,273,6.55,14.42,-7.3,0.239,98.8,-0.3,0.8,0,-4.2,0.12,100,9298,98.32,-7
1/10/22 10:15,288.3,0,0,0,273,7.11,14.99,-7.2,0.237,98.79,-0.2,1.1,0,-4,0.12,100,9296,98.33,-6.5
1/10/22 10:30,323.3,0,0,0,273,6.77,12.53,-7,0.24,98.78,0.7,0.3,0,-3.6,0.12,100,9294,98.33,-6
1/10/22 10:45,303.9,0,0,0,271,6.81,12.47,-7,0.235,98.77,0.6,0.3,0,-3.7,0.13,100,9302,98.32,-5.8
1/10/22 11:00,327.7,0,0,0,274,6.74,13.06,-6.8,0.24,98.76,-0.5,0.9,0,-3.2,0.13,100,9306,98.32,-5.2
1/10/22 11:15,327.5,0,0,0,273,7.32,12.49,-6.9,0.239,98.74,-0.1,0.2,0,-3.2,0.13,100,9300,98.3,-5.1
1/10/22 11:30,369.1,0,0,0,272,6.44,11.28,-6.6,0.239,98.73,-0.2,0.8,0,-3,0.13,100,9313,98.28,-4.8
1/10/22 11:45,422.3,0,0,0,274,6.76,11.08,-6.5,0.24,98.7,0.3,0.3,0,-2.8,0.14,100,9315,98.27,-4.4
1/10/22 12:00,446.9,0,0,0,269,7.04,13.18,-6.4,0.24,98.66,-0.3,1.1,0,-2.6,0.14,100,9317,98.25,-4
1/10/22 12:15,418.7,0,0,0,270,7.64,14.21,-6.5,0.235,98.64,0.1,0.8,0,-2.7,0.14,100,9324,98.23,-4.1
1/10/22 12:30,398,0,0,0,275,6.44,11.16,-6.4,0.233,98.65,0.8,0.9,0,-3,0.15,100,9319,98.23,-4.2
1/10/22 12:45,442.9,0,0,0,278,7.55,13.61,-6.4,0.233,98.64,-0.7,0.5,0,-3,0.14,100,9320,98.21,-4.2
1/10/22 13:00,357.7,0,0,0,274,6.35,12.6,-6.6,0.229,98.63,-0.1,0.7,0,-3.5,0.15,100,9323,98.2,-4.5
1/10/22 13:15,362.7,0,0,0,273,6.91,12.18,-6.7,0.228,98.62,0.3,0.4,0,-3.4,0.14,100,9328,98.19,-4.2
1/10/22 13:30,319.4,0,0,0,270,7.42,12.89,-6.7,0.227,98.61,0.2,0.6,0,-3.6,0.14,100,9323,98.18,-4.4
1/10/22 13:45,274.5,0,0,0,269,6.66,14.54,-6.8,0.218,98.6,0.5,0.7,0,-4.3,0.15,100,9323,98.16,-5
1/10/22 14:00,77.4,0,0,0,273,6.64,12.4,-7.1,0.207,98.61,-0.2,0.2,0,-5.6,0.15,100,9325,98.12,-6.6
1/10/22 14:15,88.7,0,0,0,274,6.96,11.28,-6.9,0.205,98.63,0,0.2,0,-6.2,0.16,100,9321,98.11,-7
1/10/22 14:30,73.9,0,0,0,272,6.89,12.88,-7,0.2,98.63,0.2,0.9,0,-6.4,0.16,100,9313,98.11,-7.4
1/10/22 14:45,60.6,0,0,0,272,7.62,15.68,-7,0.2,98.63,-0.7,0.9,0,-6.5,0.16,100,9313,98.1,-7.6
1/10/22 15:00,50.9,0,0,0,271,6.44,12.09,-7,0.2,98.64,-1.1,0.7,0,-6.7,0.16,100,9313,98.1,-7.8
1/10/22 15:15,39.3,0,0,0,273,6.29,11.86,-7.3,0.196,98.64,0,1.1,0,-6.9,0.16,100,9307,98.11,-8.1
1/10/22 15:30,46.4,0,0,0,273,6.6,11.3,-7.3,0.19,98.65,0.8,1.1,0,-7.1,0.16,100,9303,98.11,-8.2
1/10/22 15:45,28.9,0,0,0,266,5.92,10.52,-7.5,0.19,98.65,-0.5,0.7,0,-7.3,0.16,100,9303,98.11,-8.5
1/10/22 16:00,25.1,0,0,0,275,6.59,12.09,-7.7,0.183,98.66,-0.1,0,0,-7.6,0.16,100,9301,98.1,-8.7
1/10/22 16:15,19.3,0,0,0,270,5.3,10.68,-7.9,0.19,98.66,-0.5,0.5,0,-7.6,0.15,100,9299,98.11,-9
1/10/22 16:30,13.5,0,0,0,268,4.63,9.27,-8.1,0.19,98.67,-0.3,0.6,0,-8,0.14,100,9300,98.13,-9.4
1/10/22 16:45,7.3,0,0,0,271,4.68,7.77,-8.4,0.19,98.7,0,0.6,0,-8.3,0.13,100,9286,98.13,-9.7
1/10/22 17:00,2.3,0,0,0,268,4.63,9.12,-8.7,0.19,98.71,-0.1,0.6,0,-8.7,0.13,100,9285,98.13,-10
1/10/22 17:15,0.1,0,0,0,270,4.22,7.18,-8.9,0.19,98.72,-0.1,0.6,0,-9,0.12,100,9271,98.13,-10.4
1/10/22 17:30,0,0,0,0,273,4.65,9.07,-9,0.19,98.71,0.1,0.7,0,-9.2,0.12,100,9270,98.13,-10.6
1/10/22 17:45,0,0,0,0,269,4.36,8.45,-9,0.19,98.7,0.1,0.6,0,-9.2,0.12,100,9271,98.12,-10.8
1/10/22 18:00,0,0,0,0,273,4.95,9.16,-9.1,0.19,98.72,-0.1,0.6,0,-9.3,0.12,100,9267,98.12,-10.8
1/10/22 18:15,0,0,0,0,268,4.1,7.53,-9.3,0.183,98.73,0.1,0.5,0,-9.4,0.12,100,9260,98.13,-11
1/10/22 18:30,0,0,0,0,265,3.29,8.34,-9.4,0.18,98.73,-0.1,0.4,0,-9.6,0.12,100,9258,98.13,-11.3
1/10/22 18:45,0,0,0,0,266,4.98,8.23,-9.2,0.18,98.74,0.1,0.7,0,-9.6,0.13,100,9255,98.14,-11.2
1/10/22 19:00,0,0,0,0,267,4.57,8.19,-9.2,0.18,98.75,0.5,0.4,0,-9.5,0.12,100,9252,98.16,-11.1
1/10/22 19:15,0,0,0,0,269,6.03,14.37,-9.2,0.18,98.76,-0.4,0.3,0,-9.4,0.12,100,9246,98.17,-11
1/10/22 19:30,0,0,0,0,272,4.73,10,-9.4,0.18,98.77,-0.1,0.9,0,-9.5,0.12,100,9247,98.17,-11.1
1/10/22 19:45,0,0,0,0,269,5.52,8.8,-9.3,0.18,98.77,-0.4,0.9,0,-9.5,0.12,100,9246,98.18,-10.9
1/10/22 20:00,0,0,0,0,273,5.45,8.29,-9.2,0.18,98.79,-0.4,0.5,0,-9.3,0.12,100,9246,98.19,-10.6
1/10/22 20:15,0,0,0,0,273,5.28,9.62,-9.3,0.18,98.79,0.3,0.1,0,-9.2,0.12,100,9247,98.2,-10.4
1/10/22 20:30,0,0,0,0,275,5.46,9.97,-9.3,0.185,98.8,-0.3,0.8,0,-9.2,0.12,100,9243,98.21,-10.4
1/10/22 20:45,0,0,0,0,276,6.2,11.35,-9.6,0.192,98.81,-0.1,0.8,0,-9.3,0.1,100,9243,98.22,-10.4
1/10/22 21:00,0,0,0,0,278,4.2,9.19,-10,0.203,98.82,0.3,0.6,0,-9.6,0.08,100,9245,98.24,-10.6
1/10/22 21:15,0,0,0,0,278,4.38,7.7,-10.2,0.213,98.85,-0.2,0.3,0,-9.9,0.07,100,9246,98.25,-10.8
1/10/22 21:30,0,0,0,0,277,4.8,11.33,-10.3,0.22,98.87,0.7,0.5,0,-10,0.06,100,9241,98.27,-11
1/10/22 21:45,0,0,0,0,276,4.57,7.83,-10.4,0.22,98.89,0.5,0.6,0,-10.2,0.06,100,9244,98.28,-11.1
1/10/22 22:00,0,0,0,0,296,2.95,7.56,-10.4,0.229,98.93,0.1,0.7,0,-10.2,0.05,100,9241,98.33,-11.1
1/10/22 22:15,0,0,0,0,346,2.13,5.96,-10.8,0.223,98.98,-0.2,0.7,0,-10.4,0.04,100,9235,98.37,-11.3
1/10/22 22:30,0,0,0,0,341,2.38,5.15,-11.2,0.219,99.04,-0.1,0.7,0,-10.7,0.04,100,9235,98.42,-11.6
1/10/22 22:45,0,0,0,0,327,2.23,7.25,-11.6,0.21,99.09,-0.1,0.7,0,-11.1,0.04,100,9236,98.45,-12
1/10/22 23:00,0,0,0,0,346,1.84,5.05,-11.8,0.201,99.13,0,0.6,0,-11.4,0.05,100,9234,98.49,-12.4
1/10/22 23:15,0,0,0,0,349,2.36,5.79,-12.2,0.2,99.17,-0.1,0.7,0,-11.8,0.04,100,9232,98.52,-12.7
1/10/22 23:30,0,0,0,0,353,1.75,6.31,-12.6,0.193,99.19,0,0.6,0,-12.1,0.04,100,9219,98.53,-13
1/10/22 23:45,0,0,0,0,10,1.57,4.02,-12.7,0.19,99.22,0,0.7,0,-12.3,0.04,100,9219,98.56,-13.3
1/11/22 0:00,0,0,0,0,7,1.09,3.25,-12.8,0.19,99.25,0,0.7,0,-12.5,0.04,100,9218,98.58,-13.4
1/11/22 0:15,0,0,0,0,321,1.31,4.43,-12.6,0.19,99.26,-0.1,0.6,0,-12.6,0.04,96,8888,98.61,-13.4
1/11/22 0:30,0,0,0,0,326,1.48,4.79,-12.6,0.193,99.29,-0.1,0.7,0,-12.5,0.04,100,9055,98.63,-13.4
1/11/22 0:45,0,0,0,0,333,1.92,6.5,-12.8,0.193,99.33,-0.1,0.9,0,-12.6,0.04,100,9098,98.66,-13.6
1/11/22 1:00,0,0,0,0,292,2.91,7.87,-13,0.184,99.35,0,0.7,0,-12.8,0.04,100,9122,98.68,-13.9
1/11/22 1:15,0,0,0,0,287,3.33,12.28,-13.4,0.165,99.37,0,0.3,0,-13.2,0.05,100,9130,98.68,-14.4
1/11/22 1:30,0,0,0,0,298,2.69,7.17,-13.6,0.157,99.4,-0.1,0.8,0,-13.5,0.06,100,9129,98.69,-14.9
1/11/22 1:45,0,0,0,0,299,3.04,8.09,-13.6,0.15,99.41,0.3,0.2,0,-13.8,0.06,100,9133,98.7,-15.2
1/11/22 2:00,0,0,0,0,292,2.99,7.99,-13.6,0.15,99.43,0.4,0.7,0,-13.8,0.06,100,9136,98.73,-15.2
1/11/22 2:15,0,0,0,0,330,2.09,6.95,-13.9,0.155,99.48,0.2,0.5,0,-13.6,0.05,100,9137,98.79,-15.1
1/11/22 2:30,0,0,0,0,336,1.52,5.42,-14.3,0.16,99.54,0,0.6,0,-13.9,0.04,100,9125,98.83,-15.2
1/11/22 2:45,0,0,0,0,340,1.8,8.96,-14.7,0.16,99.57,0.1,0.6,0,-14.2,0.04,100,9130,98.86,-15.6
1/11/22 3:00,0,0,0,0,331,1.82,4.81,-14.9,0.157,99.58,0,0.7,0,-14.6,0.04,100,9133,98.87,-15.8
1/11/22 3:15,0,0,0,0,345,1.55,4.36,-15.1,0.154,99.61,-0.1,0.7,0,-14.8,0.04,100,9121,98.88,-16
1/11/22 3:30,0,0,0,0,9,2.01,4.41,-15.6,0.15,99.65,0,0.7,0,-15.2,0.03,100,9121,98.91,-16.6
1/11/22 3:45,0,0,0,0,21,1.66,4.64,-16.7,0.135,99.71,0.1,0.6,0,-16,0.03,100,9115,98.96,-17.3
1/11/22 4:00,0,0,0,0,15,1.88,5.15,-17.4,0.123,99.76,0,0.7,0,-16.8,0.03,100,9112,98.99,-18.1
1/11/22 4:15,0,0,0,0,27,1.39,3.36,-17.6,0.12,99.8,0,0.6,0,-17.2,0.03,100,9111,99.03,-18.4
1/11/22 4:30,0,0,0,0,32,1.42,3.68,-17.8,0.113,99.85,0,0.7,0,-17.5,0.04,100,9092,99.07,-18.7
1/11/22 4:45,0,0,0,0,24,1.32,3.96,-18,0.11,99.92,-0.1,0.7,0,-17.8,0.04,100,9095,99.12,-19
1/11/22 5:00,0,0,0,0,0,1.25,2.92,-18.1,0.11,99.93,-0.1,0.7,0,-17.9,0.04,100,9093,99.15,-19.1
1/11/22 5:15,0,0,0,0,356,1.1,2.95,-18.3,0.11,99.98,-0.1,0.7,0,-18.1,0.03,100,9090,99.19,-19.5
1/11/22 5:30,0,0,0,0,359,1.09,2.98,-18.7,0.104,100.03,-0.1,0.7,0,-18.6,0.04,100,9069,99.22,-20
1/11/22 5:45,0,0,0,0,350,0.85,2.11,-18.8,0.1,100.06,-0.1,0.7,0,-19,0.04,100,9070,99.26,-20.1
1/11/22 6:00,0,0,0,0,356,1.22,3.6,-18.9,0.1,100.1,0,0.7,0,-19,0.04,100,9067,99.29,-20.2
1/11/22 6:15,0,0,0,0,5,1.04,3.2,-19,0.1,100.13,-0.1,0.7,0,-19,0.04,100,9064,99.31,-20.3
1/11/22 6:30,0,0,0,0,310,0.93,2.97,-19.3,0.1,100.14,0,0.7,0,-19,0.03,100,9057,99.32,-20.5
1/11/22 6:45,0,0,0,0,342,1.06,3.58,-19.4,0.099,100.17,0,0.7,0,-19.3,0.03,100,9051,99.35,-20.8
1/11/22 7:00,0,0,0,0,334,0.87,2.71,-19.6,0.09,100.19,0,0.7,0,-19.5,0.04,100,9050,99.37,-21
1/11/22 7:15,0,0,0,0,329,0.83,2.23,-19.8,0.09,100.23,0,0.7,0,-19.7,0.04,100,9046,99.4,-21.2
1/11/22 7:30,1.1,0,0,0,7,0.87,2.38,-19.8,0.09,100.25,0,0.7,0,-19.9,0.04,100,9025,99.42,-21.4
1/11/22 7:45,5.9,0,0,0,4,1.05,2.8,-20,0.09,100.29,0,0.7,0,-19.9,0.04,100,9033,99.44,-21.4
1/11/22 8:00,15.7,0,0,0,3,0.87,2.61,-20,0.09,100.31,0,0.7,0,-19.9,0.03,100,9029,99.46,-21.4
1/11/22 8:15,41.3,0,0,0,345,0.66,1.99,-20,0.091,100.32,0,0.7,0,-19.7,0.03,100,9029,99.48,-21.5
1/11/22 8:30,65.7,0,0,0,5,1.36,3.22,-19.9,0.1,100.34,0,0.7,0,-19,0.03,100,9016,99.51,-21.2
1/11/22 8:45,75.5,0,0,0,8,0.98,2.91,-20,0.099,100.37,0,0.8,0,-19,0.03,100,9022,99.55,-20.9
1/11/22 9:00,99.3,0,0,0,14,0.76,1.98,-19.9,0.094,100.38,-0.1,0.7,0,-18.9,0.03,100,9026,99.56,-20.7
1/11/22 9:15,118.4,0,0,0,18,1.1,2.68,-20,0.1,100.38,-0.1,0.7,0,-18.3,0.03,100,9016,99.59,-20.3
1/11/22 9:30,130.3,0,0,0,36,1.25,2.59,-19.9,0.1,100.4,0,0.7,0,-18.1,0.03,100,9023,99.6,-20
1/11/22 9:45,153.5,0,0,0,31,1.24,2.66,-19.8,0.1,100.41,0.1,0.7,0,-17.7,0.03,100,9031,99.61,-19.8
1/11/22 10:00,253,0,0,0,33,0.91,1.86,-19.3,0.115,100.39,0,0.7,0,-15.7,0.02,100,9038,99.63,-18.6
1/11/22 10:15,290.3,0,0,0,259,0.74,1.78,-19.1,0.121,100.37,-0.1,0.7,0,-13.7,0.01,100,9048,99.65,-16.9
1/11/22 10:30,315.3,0,0,0,308,0.98,2.93,-18.8,0.12,100.37,0,0.7,0,-12.8,0.02,100,9051,99.67,-15.6
1/11/22 10:45,332.5,0,0,0,312,0.98,2.7,-18.4,0.12,100.36,0,0.7,0,-12.2,0.02,100,9062,99.68,-14.4
1/11/22 11:00,317.1,0,0,0,311,1.3,2.68,-18.1,0.12,100.36,0,0.7,0,-11.9,0.03,100,9076,99.69,-13.8
1/11/22 11:15,338.7,0,0,0,297,1.1,2.72,-17.9,0.12,100.32,0,0.7,0,-11.6,0.03,100,9086,99.67,-13.1
1/11/22 11:30,371.1,0,0,0,278,1.7,3.6,-17.8,0.12,100.3,-0.1,0.7,0,-11.6,0.03,100,9088,99.66,-13
1/11/22 11:45,390.1,0,0,0,273,1.99,4.33,-17.6,0.12,100.31,-0.1,0.6,0,-12,0.03,100,9096,99.65,-13.2
1/11/22 12:00,411.1,0,0,0,272,2.31,4.13,-17.4,0.12,100.31,-0.1,0.7,0,-12.2,0.04,100,9100,99.64,-13.3
1/11/22 12:15,422.7,0,0,0,276,2.25,4.31,-17.1,0.12,100.3,-0.1,0.7,0,-12.1,0.04,100,9109,99.64,-13.1
1/11/22 12:30,410.1,0,0,0,277,1.83,4.49,-16.7,0.12,100.27,-0.1,0.7,0,-11.9,0.05,100,9113,99.63,-12.7
1/11/22 12:45,401.1,0,0,0,294,2.15,5.53,-16.2,0.12,100.27,0,0.6,0,-11.6,0.05,100,9109,99.63,-12.4
1/11/22 13:00,382.9,0,0,0,281,2.97,6.54,-16.1,0.121,100.27,0.1,0.7,0,-11.7,0.05,100,9113,99.63,-12.6
1/11/22 13:15,339.6,0,0,0,267,3,5.51,-16.2,0.12,100.28,0,0.5,0,-12.4,0.05,100,9114,99.61,-13.3
1/11/22 13:30,410.7,0,0,0,284,2.18,4.78,-15.8,0.124,100.24,-0.3,0.6,0,-12,0.06,100,9116,99.6,-12.4
1/11/22 13:45,370.3,0,0,0,283,1.91,4.28,-15.6,0.13,100.21,-0.2,0.7,0,-11.2,0.05,100,9111,99.59,-11.5
1/11/22 14:00,93.9,0,0,0,281,2.45,5.21,-15.8,0.12,100.2,-0.1,0.7,0,-12.5,0.06,100,9117,99.52,-13.9
1/11/22 14:15,78.8,0,0,0,275,2.45,4.42,-16,0.11,100.2,0,0.7,0,-14.4,0.07,100,9107,99.49,-15.5
1/11/22 14:30,107.9,0,0,0,291,1.27,4.04,-16,0.11,100.21,0,0.7,0,-14.9,0.07,100,9106,99.48,-16
1/11/22 14:45,74.7,0,0,0,304,1.22,3.27,-15.6,0.12,100.22,0,0.6,0,-14.9,0.06,100,9108,99.48,-16.2
1/11/22 15:00,60.7,0,0,0,282,2.39,5.66,-15.2,0.12,100.24,0.1,0.6,0,-14.9,0.07,100,9102,99.5,-16.4
1/11/22 15:15,59.5,0,0,0,282,1.54,3.9,-15.4,0.12,100.25,0,0.7,0,-14.9,0.07,100,9091,99.51,-16.4
1/11/22 15:30,46.3,0,0,0,303,1.34,3.58,-15.4,0.12,100.25,0,0.7,0,-15,0.07,100,9096,99.51,-16.5
1/11/22 15:45,34.7,0,0,0,285,1.22,2.69,-15.4,0.12,100.26,0.1,0.6,0,-15.2,0.06,100,9097,99.52,-16.8
1/11/22 16:00,33.1,0,0,0,305,0.98,2.92,-15.5,0.12,100.26,-0.1,0.7,0,-15.4,0.06,100,9095,99.52,-17.1
1/11/22 16:15,24.2,0,0,0,283,0.83,1.92,-15.7,0.12,100.27,0,0.7,0,-15.6,0.06,100,9086,99.52,-17.4
1/11/22 16:30,16.3,0,0,0,281,0.51,2.09,-15.9,0.12,100.27,0,0.7,0,-16,0.06,100,9086,99.51,-17.8
1/11/22 16:45,8.7,0,0,0,335,0.26,0.86,-16.4,0.12,100.25,0,0.7,0,-16.5,0.05,100,9080,99.48,-18.6
1/11/22 17:00,2.3,0,0,0,307,0.31,0.54,-17.1,0.11,100.23,0,0.7,0,-17.3,0.05,100,9075,99.44,-19.4
1/11/22 17:15,0,0,0,0,245,0.28,0.65,-17.5,0.11,100.21,0,0.7,0,-18,0.04,100,9072,99.41,-20.1
1/11/22 17:30,0,0,0,0,197,0.29,0.7,-18,0.11,100.19,-0.1,0.7,0,-18.5,0.04,100,9067,99.37,-20.6
1/11/22 17:45,0,0,0,0,272,0.54,0.87,-18.1,0.11,100.18,0,0.7,0,-19,0.04,100,9044,99.36,-21.2
1/11/22 18:00,0,0,0,0,258,0.33,0.66,-18.2,0.11,100.16,0,0.7,0,-19,0.04,100,9041,99.32,-21.4
1/11/22 18:15,0,0,0,0,256,0.43,0.81,-18.3,0.11,100.12,0,0.7,0,-19.1,0.03,100,9024,99.28,-21.6
1/11/22 18:30,0,0,0,0,62,0.29,0.73,-18.3,0.11,100.08,0,0.7,0,-19.2,0.04,100,9022,99.24,-21.7
1/11/22 18:45,0,0,0,0,86,0.28,0.73,-18.3,0.11,100.05,0,0.7,0,-19.3,0.03,100,9022,99.2,-21.6
1/11/22 19:00,0,0,0,0,256,0.36,1.11,-18.2,0.11,100.05,-0.1,0.7,0,-19.3,0.04,100,9018,99.21,-21.6
1/11/22 19:15,0,0,0,0,74,0.34,1.14,-18.4,0.11,100.05,0,0.7,0,-19.3,0.03,100,9021,99.2,-21.5
1/11/22 19:30,0,0,0,0,65,0.37,0.85,-18.6,0.11,100.04,-0.1,0.7,0,-19.4,0.03,100,9016,99.19,-21.6
1/11/22 19:45,0,0,0,0,45,0.37,0.79,-18.3,0.11,100.02,0,0.7,0,-19.6,0.04,100,9007,99.17,-21.6
1/11/22 20:00,0,0,0,0,37,0.27,0.61,-17.7,0.113,99.99,-0.1,0.7,0,-19.3,0.04,100,9005,99.16,-21.4
1/11/22 20:15,0,0,0,0,87,0.41,0.67,-17.9,0.12,99.96,0,0.7,0,-19,0.03,99,8994,99.13,-21.1
1/11/22 20:30,0,0,0,0,104,0.62,1.73,-17.3,0.12,99.88,0,0.7,0,-18.9,0.04,100,9000,99.04,-21
1/11/22 20:45,0,0,0,0,126,0.78,2.38,-16.6,0.127,99.78,0,0.7,0,-18.2,0.04,100,9009,98.96,-20.5
1/11/22 21:00,0,0,0,0,134,0.72,2.42,-16,0.133,99.72,0,0.7,0,-17.5,0.04,100,9013,98.92,-19.8
1/11/22 21:15,0,0,0,0,119,0.8,2.34,-15.3,0.144,99.67,0,0.7,0,-16.4,0.04,100,9022,98.89,-18.6
1/11/22 21:30,0,0,0,0,117,1.02,3.34,-14.8,0.15,99.64,0,0.7,0,-15.6,0.05,100,9023,98.88,-17.6
1/11/22 21:45,0,0,0,0,128,1.36,3.89,-14.4,0.15,99.57,0.1,0.7,0,-15,0.05,100,9027,98.82,-17
1/11/22 22:00,0,0,0,0,124,1.45,4.07,-14.2,0.15,99.5,0,0.8,0,-14.6,0.05,100,9038,98.76,-16.6
1/11/22 22:15,0,0,0,0,111,0.92,3.18,-13.9,0.155,99.47,0,0.7,0,-14.4,0.05,100,9036,98.73,-16.3
1/11/22 22:30,0,0,0,0,110,1.21,4.77,-13.6,0.16,99.44,-0.1,0.7,0,-14.1,0.06,100,9048,98.72,-16
1/11/22 22:45,0,0,0,0,124,1.56,4.38,-13.2,0.16,99.41,0,0.7,0,-13.7,0.06,100,9054,98.69,-15.6
1/11/22 23:00,0,0,0,0,119,2.49,5.15,-13.2,0.16,99.38,0,0.7,0,-13.3,0.06,100,9064,98.67,-15.2
1/11/22 23:15,0,0,0,0,107,2.11,3.94,-12.9,0.16,99.36,0,0.7,0,-13.3,0.07,100,9073,98.66,-15
1/11/22 23:30,0,0,0,0,64,1.13,2.41,-12.8,0.16,99.33,0,0.7,0,-13.1,0.07,100,9073,98.64,-14.7
1/11/22 23:45,0,0,0,0,94,1.41,2.92,-12.4,0.165,99.27,0,0.7,0,-13,0.07,100,9079,98.58,-14.5
1/12/22 0:00,0,0,0,0,105,1.47,4.93,-11.6,0.174,99.24,0,0.6,0,-12.4,0.08,100,9092,98.56,-14
